txn_id,ts,payer_user_id,payer_vpa,payee_name,payee_vpa,mcc,amount_inr,currency,txn_type,status,rrn,failure_reason,device_os,city_tier
UPI62375521395576,2025-07-15 23:50:07,USR000047,sneha50@okaxis,Nykaa,316@ibl,5411,460.97,INR,P2M,SUCCESS,767353594896,,Android,T3
UPI73447294752969,2025-11-02 18:02:54,USR000047,sneha39@okaxis,BMTC,416@okstatebank,4814,1566.85,INR,P2M,SUCCESS,663925109107,,Android,T3
UPI57299742500651,2025-06-30 16:50:07,USR000047,sneha77@apl,Local Kirana,338@ibl,5732,21.08,INR,P2M,SUCCESS,328457173421,,Android,T3
UPI33110255311892,2025-03-08 06:43:53,USR000047,sneha29@okicici,Indane Gas,107@paytm,5411,156.72,INR,P2M,SUCCESS,276372232659,,Android,T3
UPI95518372413151,2025-05-20 08:22:22,USR000047,sneha26@apl,Riya Reddy,340@ybl,5814,372.9,INR,P2P,SUCCESS,839652181356,,Android,T3
UPI63627927211605,2025-11-21 07:43:58,USR000047,sneha18@apl,Nikhil Dubey,654@okstatebank,5732,23893.09,INR,P2P,SUCCESS,864150501096,,Android,T3
UPI62360910016085,2025-12-05 21:20:06,USR000912,sanjana19@apl,Airtel,936@okaxis,5732,161.39,INR,BillPay,SUCCESS,200978235279,,Android,T1
UPI23759355553558,2025-10-10 16:58:00,USR000912,sanjana77@upi,Myntra,443@upi,6300,2089.85,INR,Recharge,SUCCESS,963509739006,,Android,T1
UPI85389589186657,2025-07-09 14:25:08,USR000912,sanjana72@okaxis,BSNL,969@okstatebank,5732,1346.24,INR,P2M,SUCCESS,644828152599,,Android,T1
UPI99621753362628,2025-12-07 07:07:37,USR000912,sanjana50@okstatebank,RedBus,358@upi,5411,217.4,INR,Recharge,SUCCESS,417768828739,,Android,T1
UPI27138540557420,2025-08-11 16:29:01,USR000912,sanjana22@okhdfcbank,BSE,900@paytm,5812,163.24,INR,P2M,SUCCESS,259522754165,,Android,T1
UPI85237865974987,2025-10-11 06:00:08,USR000912,sanjana39@okaxis,Amazon,621@paytm,5311,124073.8,INR,P2M,SUCCESS,250935592330,,Android,T1
UPI50170459152868,2025-10-14 02:11:49,USR000912,sanjana5@apl,Tushar Pillai,402@okhdfcbank,5814,136.47,INR,P2P,SUCCESS,530273814997,,Android,T1
UPI13939973640831,2025-04-30 04:28:38,USR000912,sanjana25@upi,Ola,392@okstatebank,5812,446.87,INR,BillPay,SUCCESS,862123220804,,Android,T1
UPI88747164633824,2025-07-11 21:12:05,USR000912,sanjana3@ybl,BESCOM,623@paytm,4814,194.71,INR,Recharge,SUCCESS,224952241207,,Android,T1
UPI94816837154062,2025-07-21 05:04:51,USR000912,sanjana21@ibl,Deepika Hegde,106@ibl,5311,2881.0,INR,P2P,SUCCESS,792643401154,,Android,T1
UPI85671273893327,2025-01-28 10:54:50,USR000912,sanjana67@okicici,RedBus,698@apl,6300,458.33,INR,P2M,SUCCESS,805537693501,,Android,T1
UPI42340961302909,2025-03-31 01:58:19,USR000912,sanjana25@paytm,HP Gas,914@paytm,5812,159467.36,INR,P2M,SUCCESS,656741151502,,Android,T1
UPI66214824602497,2025-10-14 19:05:25,USR000912,sanjana89@paytm,Swiggy,911@okaxis,5814,105.39,INR,Recharge,PENDING,805500591456,,Android,T1
UPI71626417758010,2025-03-07 23:02:13,USR000912,sanjana68@upi,Sachin Bhat,330@paytm,5912,260.86,INR,P2P,SUCCESS,250057701778,,Android,T1
UPI15608605038111,2025-10-09 12:52:11,USR000912,sanjana62@okicici,Aaradhya Pandey,151@ibl,5732,76.58,INR,P2P,SUCCESS,732968567761,,Android,T1
UPI56931786158325,2025-02-18 09:13:23,USR000912,sanjana26@ibl,Zerodha,220@upi,4814,269.28,INR,Recharge,SUCCESS,458278214943,,Android,T1
UPI14487116646373,2025-09-08 10:34:10,USR000488,yash81@apl,Dmart,684@paytm,5912,35554.34,INR,P2M,SUCCESS,512267172640,,Android,T2
UPI85952202281951,2025-05-14 05:53:59,USR000488,yash37@okicici,Isha Khan,831@paytm,5411,3968.82,INR,P2P,SUCCESS,417475126064,,Android,T2
UPI37023077119742,2025-05-07 13:38:24,USR000488,yash25@ybl,Manisha Shah,361@paytm,4111,581.3,INR,P2P,SUCCESS,849830821427,,Android,T2
UPI28786675488129,2025-08-05 23:06:29,USR000488,yash98@apl,Zomato,156@okstatebank,4111,372.37,INR,P2M,SUCCESS,283196926932,,Android,T2
UPI20992205543770,2025-06-03 16:11:29,USR000488,yash51@apl,IRCTC,101@okstatebank,5812,1085.06,INR,P2M,SUCCESS,225196616219,,Android,T2
UPI68411842097669,2025-10-13 15:25:12,USR000488,yash87@apl,Amazon,793@upi,5311,35942.34,INR,P2M,SUCCESS,791522411862,,Android,T2
UPI64251478929385,2025-06-03 17:51:25,USR000488,yash98@okaxis,Yash Patel,619@ybl,4814,37594.51,INR,P2P,SUCCESS,317765944699,,Android,T2
UPI60359659100966,2025-03-22 21:48:03,USR000488,yash64@upi,PolicyBazaar,341@paytm,5812,321.16,INR,P2M,SUCCESS,374920868213,,Android,T2
UPI80858258359938,2025-07-27 18:10:09,USR000488,yash64@okhdfcbank,Pranav Kulkarni,245@okhdfcbank,5732,258.35,INR,P2P,SUCCESS,971094050912,,Android,T2
UPI85122758469243,2025-09-01 18:12:49,USR000758,vikram56@ybl,Zerodha,590@okstatebank,5912,3753.27,INR,BillPay,SUCCESS,817129408446,,Web-Mobile,T1
UPI75123306787711,2025-05-08 08:02:38,USR000758,vikram90@okaxis,BMTC,557@apl,6300,3139.3,INR,P2M,SUCCESS,768090225830,,Web-Mobile,T1
UPI49028173935615,2025-03-02 21:32:41,USR000758,vikram51@okaxis,Rohan Padmanabhan,790@ybl,5732,178.28,INR,P2P,SUCCESS,405749555189,,Web-Mobile,T1
UPI82223221914516,2025-01-01 23:44:26,USR000758,vikram12@paytm,Uber,410@okicici,5732,240.27,INR,P2M,SUCCESS,492055208974,,Web-Mobile,T1
UPI38386721899464,2025-04-01 11:55:08,USR000758,vikram74@okhdfcbank,Myntra,679@ybl,4111,110.13,INR,P2M,SUCCESS,345525092592,,Web-Mobile,T1
UPI40971952537803,2025-07-04 13:13:28,USR000758,vikram3@upi,BlinkIt,135@okstatebank,5411,65.16,INR,P2M,SUCCESS,792683940588,,Web-Mobile,T1
UPI21962677867272,2025-07-15 01:53:12,USR000758,vikram3@ibl,Flipkart,886@paytm,5411,99.49,INR,P2M,SUCCESS,923240077431,,Web-Mobile,T1
UPI43041775255774,2025-05-20 01:30:02,USR000758,vikram65@ibl,BSNL,842@ibl,5411,18927.44,INR,Recharge,SUCCESS,178159577823,,Web-Mobile,T1
UPI95381359577267,2025-03-21 19:43:23,USR000758,vikram15@paytm,Swiggy,252@upi,5732,1660.0,INR,P2M,SUCCESS,893670458758,,Web-Mobile,T1
UPI52281575662148,2025-05-19 00:52:56,USR000758,vikram87@okstatebank,Suresh Chatterjee,116@apl,5814,427.41,INR,P2P,SUCCESS,428957554185,,Web-Mobile,T1
UPI33760077080564,2025-01-10 12:18:46,USR000758,vikram41@okicici,RedBus,371@ibl,4111,83.74,INR,P2M,SUCCESS,644990205151,,Web-Mobile,T1
UPI85138220924976,2025-10-30 17:38:38,USR000758,vikram53@paytm,Petrol Pump-HPCL,956@okicici,5311,283.97,INR,P2M,SUCCESS,673595676067,,Web-Mobile,T1
UPI72259319123560,2025-01-19 18:05:09,USR000758,vikram11@okstatebank,Flipkart,480@okhdfcbank,6011,196.38,INR,BillPay,SUCCESS,953830993943,,Web-Mobile,T1
UPI76707601404162,2025-04-27 16:21:26,USR000758,vikram10@okaxis,PolicyBazaar,888@ibl,5814,4022.22,INR,P2M,SUCCESS,311175626759,,Web-Mobile,T1
UPI74826674385620,2025-12-21 21:42:48,USR000758,vikram81@okhdfcbank,Diya Kaur,286@apl,5732,157.64,INR,P2P,SUCCESS,938094275598,,Web-Mobile,T1
UPI30872763287395,2025-11-18 00:44:41,USR000758,vikram97@okaxis,Meera Agarwal,637@okaxis,5411,68.76,INR,P2P,SUCCESS,565513587767,,Web-Mobile,T1
UPI71710875494836,2025-08-10 18:57:16,USR000758,vikram25@paytm,Zerodha,261@okhdfcbank,5411,88.9,INR,P2M,SUCCESS,271416182998,,Web-Mobile,T1
UPI57435327386484,2025-04-07 22:26:15,USR000758,vikram87@okstatebank,Ola,574@upi,5411,100.51,INR,P2M,SUCCESS,694946030315,,Web-Mobile,T1
UPI53927635332779,2025-07-30 03:55:50,USR000758,vikram82@okstatebank,Decathlon,860@upi,6300,161.45,INR,P2M,SUCCESS,168153722759,,Web-Mobile,T1
UPI13040437252780,2025-07-04 06:16:14,USR000758,vikram43@upi,Chetan Hegde,669@ibl,5814,3752.59,INR,P2P,SUCCESS,231776549521,,Web-Mobile,T1
UPI70794654661675,2025-05-19 06:02:04,USR000758,vikram88@okaxis,Tata Power,891@upi,5732,900.0,INR,P2M,SUCCESS,606903422702,,Web-Mobile,T1
UPI33706115732170,2025-07-13 20:08:44,USR000758,vikram10@apl,Isha Iyer,335@okstatebank,5732,166398.0,INR,P2P,SUCCESS,520785437079,,Web-Mobile,T1
UPI62150771869954,2025-11-15 11:43:29,USR000758,vikram62@okhdfcbank,Dmart,988@upi,5411,228.06,INR,P2M,SUCCESS,339183707548,,Web-Mobile,T1
UPI49237733897463,2025-10-19 06:49:46,USR000758,vikram41@ybl,IRCTC,127@ybl,5814,1490.21,INR,Recharge,SUCCESS,213458970781,,Web-Mobile,T1
UPI43409247265065,2025-07-28 01:44:53,USR000758,vikram20@ibl,BSE,240@ybl,6300,348.73,INR,P2M,SUCCESS,501746616904,,Web-Mobile,T1
UPI54301608532040,2025-08-01 17:54:13,USR000758,vikram98@upi,Swiggy,902@paytm,5732,19274.87,INR,BillPay,SUCCESS,520479260802,,Web-Mobile,T1
UPI95058653474115,2025-09-26 23:19:14,USR000758,vikram30@okaxis,Indane Gas,189@ibl,5814,192345.35,INR,P2M,SUCCESS,158415965441,,Web-Mobile,T1
UPI91208895635979,2025-04-25 04:58:17,USR000758,vikram1@paytm,Indane Gas,986@paytm,5411,163.87,INR,BillPay,SUCCESS,784998133357,,Web-Mobile,T1
UPI55540808407481,2025-12-24 09:20:45,USR000758,vikram67@okstatebank,Amazon,800@paytm,5411,389.57,INR,P2M,SUCCESS,803024110074,,Web-Mobile,T1
UPI92936669032775,2025-05-20 18:04:43,USR000758,vikram35@ibl,Uber,428@okstatebank,5912,232.25,INR,BillPay,SUCCESS,783539619943,,Web-Mobile,T1
UPI96001095767448,2025-03-26 00:11:36,USR000758,vikram97@okaxis,Petrol Pump-HPCL,477@paytm,6300,2598.8,INR,P2M,FAILURE,886449369599,UPI_PIN_BLOCKED,Web-Mobile,T1
UPI64733432130034,2025-07-11 16:50:47,USR000067,ananya57@paytm,Uber,362@okicici,6011,167.59,INR,P2M,SUCCESS,584807670563,,Android,T2
UPI77936691897291,2025-03-23 13:34:09,USR000067,ananya45@okaxis,Zomato,168@okstatebank,5912,54.3,INR,Recharge,SUCCESS,352318205272,,Android,T2
UPI10670236809652,2025-04-27 23:16:08,USR000067,ananya4@okicici,Groww,562@apl,5411,3139.29,INR,P2M,SUCCESS,104432996778,,Android,T2
UPI27980083911573,2025-08-25 00:33:54,USR000067,ananya74@okaxis,Zara Khan,414@okhdfcbank,5732,37996.67,INR,P2P,SUCCESS,117590379190,,Android,T2
UPI70134919326387,2025-05-21 07:32:13,USR000067,ananya71@upi,SBI Card,552@paytm,6011,489.4,INR,P2M,SUCCESS,588950726670,,Android,T2
UPI36750926610980,2025-03-14 09:15:27,USR000067,ananya59@okstatebank,Deepika Lakshman,214@okaxis,6300,1906.62,INR,P2P,SUCCESS,729826387804,,Android,T2
UPI38684473829451,2025-06-27 11:37:46,USR000067,ananya53@upi,Zomato,617@apl,5912,383.51,INR,P2M,SUCCESS,531025824626,,Android,T2
UPI44872052993843,2025-05-29 23:02:27,USR000067,ananya20@upi,Dmart,959@paytm,5812,1983.35,INR,P2M,SUCCESS,639561010055,,Android,T2
UPI74664430789129,2025-10-27 16:37:52,USR000067,ananya68@okaxis,SBI Card,614@ybl,5912,103.46,INR,Recharge,SUCCESS,680885661561,,Android,T2
UPI51539316245132,2025-09-05 11:00:45,USR000067,ananya2@okaxis,Amazon,488@paytm,5311,978.44,INR,P2M,SUCCESS,812811531671,,Android,T2
UPI68589934463507,2025-02-18 23:14:26,USR000067,ananya39@ibl,Isha Bansal,788@okaxis,5814,17430.53,INR,P2P,SUCCESS,345915774273,,Android,T2
UPI39202034938156,2025-12-14 02:15:47,USR000067,ananya93@ybl,NSE,631@okicici,4111,25764.45,INR,P2M,FAILURE,222631608865,VPA_INVALID,Android,T2
UPI79669224407400,2025-09-19 15:40:00,USR000067,ananya79@okicici,RedBus,113@paytm,5812,4068.1,INR,P2M,SUCCESS,553923510544,,Android,T2
UPI61180141769190,2025-05-22 19:13:53,USR000067,ananya24@ybl,BSNL,519@ybl,4111,353.11,INR,P2M,SUCCESS,542622039564,,Android,T2
UPI84098381701952,2025-12-26 02:56:35,USR000067,ananya2@apl,Nykaa,346@okhdfcbank,6300,255.04,INR,P2M,SUCCESS,497170267980,,Android,T2
UPI52622686519403,2025-10-14 17:38:14,USR000067,ananya63@ibl,Reliance Jio,333@okstatebank,6300,174.21,INR,BillPay,SUCCESS,428474862505,,Android,T2
UPI68587667548504,2025-12-28 15:15:25,USR000067,ananya83@ibl,HP Gas,474@ibl,5411,229.03,INR,P2M,SUCCESS,312153296432,,Android,T2
UPI17214028162189,2025-05-25 15:06:18,USR000067,ananya32@upi,Nykaa,552@okhdfcbank,4111,4486.69,INR,BillPay,SUCCESS,109081723181,,Android,T2
UPI66857042822959,2025-12-28 04:06:47,USR000067,ananya8@ybl,Groww,710@okstatebank,4111,4568.66,INR,P2M,SUCCESS,169479182664,,Android,T2
UPI78748773047525,2025-09-29 05:07:06,USR000067,ananya73@ybl,Myntra,146@ybl,5311,355.97,INR,P2M,SUCCESS,364052616443,,Android,T2
UPI45474911047466,2025-12-07 21:33:08,USR000067,ananya21@okhdfcbank,Petrol Pump-IOC,925@okicici,5814,244.06,INR,BillPay,SUCCESS,277105270058,,Android,T2
UPI77002486068106,2025-10-20 11:17:48,USR000067,ananya92@okicici,BMTC,767@paytm,5814,2303.53,INR,P2M,SUCCESS,271895400516,,Android,T2
UPI69199737707550,2025-03-15 00:17:47,USR000067,ananya88@ybl,Sanjana Bhattacharya,947@upi,4814,1263.75,INR,P2P,SUCCESS,791476390464,,Android,T2
UPI33285855433120,2025-12-26 21:20:37,USR000067,ananya42@okaxis,Dmart,862@okicici,5812,46717.56,INR,P2M,SUCCESS,741649550262,,Android,T2
UPI83911626435524,2025-01-13 23:02:29,USR000067,ananya6@paytm,Indane Gas,624@apl,4814,413.02,INR,P2M,SUCCESS,674897120301,,Android,T2
UPI15607581910644,2025-12-03 14:04:26,USR000067,ananya6@okhdfcbank,Croma,675@paytm,5732,194899.29,INR,P2M,SUCCESS,552020607410,,Android,T2
UPI67646889652375,2025-06-03 21:51:28,USR000067,ananya51@okstatebank,Indane Gas,146@ibl,5411,347.03,INR,P2M,SUCCESS,380597974521,,Android,T2
UPI27583568102452,2025-10-15 03:10:18,USR000067,ananya87@paytm,Myntra,368@apl,5411,1435.22,INR,P2M,SUCCESS,303559351744,,Android,T2
UPI80956122046693,2025-01-21 15:02:31,USR000067,ananya10@upi,BMTC,456@paytm,5311,458.36,INR,BillPay,SUCCESS,295005254399,,Android,T2
UPI36006476842526,2025-03-22 18:34:15,USR000067,ananya98@okicici,Tanvi Hegde,991@apl,5311,223.89,INR,P2P,SUCCESS,622146826304,,Android,T2
UPI77940220312878,2025-06-17 01:04:35,USR000067,ananya45@ibl,SBI Card,508@okhdfcbank,5732,305.55,INR,P2M,SUCCESS,482976116416,,Android,T2
UPI34358805808182,2025-10-20 14:32:05,USR000067,ananya64@okhdfcbank,Priya Iyer,489@ibl,4111,3381.99,INR,P2P,SUCCESS,844738625376,,Android,T2
UPI15814013085081,2025-06-17 08:31:38,USR000067,ananya19@ibl,Indane Gas,895@apl,5411,53.88,INR,P2M,SUCCESS,451366120152,,Android,T2
UPI43203605584892,2025-09-08 21:33:25,USR000067,ananya60@ybl,BSNL,538@okicici,6011,73.91,INR,P2M,SUCCESS,389591816751,,Android,T2
UPI69737119599539,2025-03-16 12:22:08,USR000067,ananya32@okicici,Petrol Pump-HPCL,779@okhdfcbank,5311,1687.8,INR,BillPay,SUCCESS,772088039646,,Android,T2
UPI37608013664225,2025-11-14 23:16:56,USR000067,ananya81@ibl,INDmoney,221@okaxis,5411,101.76,INR,P2M,SUCCESS,740953193653,,Android,T2
UPI52352046433473,2025-07-14 21:22:17,USR000067,ananya58@okicici,Meera Ali,946@okhdfcbank,5732,239.88,INR,P2P,SUCCESS,613538504421,,Android,T2
UPI29912957106384,2025-03-01 07:44:04,USR000067,ananya97@ybl,Lavanya Sen,815@ybl,5411,456.89,INR,P2P,SUCCESS,609975619237,,Android,T2
UPI21931159934961,2025-12-07 12:46:44,USR000067,ananya75@okhdfcbank,Petrol Pump-HPCL,573@paytm,5812,153.38,INR,P2M,SUCCESS,826742381654,,Android,T2
UPI25856075592581,2025-07-19 22:56:55,USR000728,suresh18@apl,Reliance Jio,721@ibl,6300,3415.98,INR,P2M,SUCCESS,473350998602,,iOS,T2
UPI20705036449089,2025-01-05 08:27:38,USR000728,suresh53@ybl,Decathlon,290@ybl,5812,89.6,INR,P2M,SUCCESS,939011792346,,iOS,T2
UPI71637399088845,2025-07-05 12:42:15,USR000728,suresh60@okicici,SBI Card,188@okstatebank,5411,3668.67,INR,P2M,SUCCESS,276622387795,,iOS,T2
UPI69899486317302,2025-12-02 12:46:35,USR000728,suresh87@okhdfcbank,BigBasket,453@ibl,5411,63.15,INR,Recharge,SUCCESS,743115719646,,iOS,T2
UPI10736954615744,2025-03-22 04:20:13,USR000728,suresh52@apl,BSE,382@okhdfcbank,5411,321.88,INR,P2M,SUCCESS,829029316231,,iOS,T2
UPI77845583327261,2025-08-07 14:22:45,USR000728,suresh70@upi,Kavitha Balasubramanian,170@okicici,5812,375.67,INR,P2P,SUCCESS,825443580880,,iOS,T2
UPI64121432959844,2025-02-27 04:40:26,USR000728,suresh37@okhdfcbank,BSE,787@okaxis,6011,189.19,INR,P2M,SUCCESS,133598615592,,iOS,T2
UPI86586325144911,2025-11-05 19:49:13,USR000728,suresh64@okaxis,Local Kirana,703@ybl,5732,91.15,INR,BillPay,SUCCESS,940129821425,,iOS,T2
UPI42616487499917,2025-08-08 22:39:35,USR000728,suresh26@ibl,Apollo Pharmacy,131@okstatebank,5411,193.44,INR,P2M,SUCCESS,111840638698,,iOS,T2
UPI25862698232574,2025-04-12 15:00:06,USR000728,suresh92@okhdfcbank,Rahul Singh,410@ybl,6011,111.5,INR,P2P,SUCCESS,166120943698,,iOS,T2
UPI43723724148419,2025-03-24 20:32:07,USR000728,suresh1@apl,Myntra,474@ybl,5311,397.06,INR,BillPay,SUCCESS,199565584009,,iOS,T2
UPI89135925619560,2025-06-26 08:49:52,USR000728,suresh81@okstatebank,Apollo Pharmacy,572@okhdfcbank,5411,87.64,INR,P2M,SUCCESS,963445722390,,iOS,T2
UPI49229898633187,2025-02-08 20:55:22,USR000728,suresh72@upi,BSE,533@okicici,6011,43878.68,INR,P2M,SUCCESS,706793176842,,iOS,T2
UPI16971238045439,2025-04-09 14:55:28,USR000728,suresh57@ybl,NSE,942@ybl,5912,1414.61,INR,BillPay,SUCCESS,805716806003,,iOS,T2
UPI65199091428183,2025-05-10 01:53:27,USR000728,suresh65@okstatebank,SBI Card,459@okaxis,5411,133.33,INR,P2M,FAILURE,257485600326,VPA_INVALID,iOS,T2
UPI56711235268899,2025-02-07 01:38:28,USR000728,suresh94@okaxis,Tata Power,836@paytm,4111,108.31,INR,BillPay,SUCCESS,675247513075,,iOS,T2
UPI49807934129920,2025-09-28 16:11:27,USR000308,saanvi92@apl,Zomato,709@okstatebank,6011,255.52,INR,P2M,SUCCESS,369143268957,,Android,T3
UPI73574822806032,2025-08-01 02:12:55,USR000308,saanvi58@upi,Reliance Jio,841@okicici,5814,2309.16,INR,BillPay,SUCCESS,662158998163,,Android,T3
UPI93864454076509,2025-12-07 21:47:06,USR000308,saanvi73@okhdfcbank,Gaurav Kamat,553@ibl,4814,53.5,INR,P2P,SUCCESS,462424502072,,Android,T3
UPI16501535212580,2025-07-15 12:48:08,USR000308,saanvi9@okstatebank,Pooja Kamat,278@paytm,5812,664.32,INR,P2P,SUCCESS,410612918523,,Android,T3
UPI36709007024145,2025-06-01 17:21:59,USR000308,saanvi68@okicici,BlinkIt,697@ibl,5411,9298.72,INR,P2M,SUCCESS,571681649183,,Android,T3
UPI79913149479312,2025-11-20 22:29:52,USR000308,saanvi12@okaxis,Croma,971@okhdfcbank,6300,3053.51,INR,P2M,SUCCESS,166452765415,,Android,T3
UPI77295591552692,2025-12-17 01:22:51,USR000308,saanvi43@paytm,Salma Murthy,277@ibl,4111,403.81,INR,P2P,PENDING,213366933466,,Android,T3
UPI79039080899844,2025-06-22 18:11:22,USR000308,saanvi48@upi,BESCOM,722@ibl,4814,205.11,INR,BillPay,SUCCESS,606874272085,,Android,T3
UPI32314220446008,2025-02-06 06:23:20,USR000308,saanvi47@okaxis,Om Tiwari,790@okaxis,5912,1841.47,INR,P2P,SUCCESS,439734373224,,Android,T3
UPI68467129357082,2025-02-04 23:32:47,USR000308,saanvi19@okaxis,Zomato,989@apl,5311,469.87,INR,P2M,SUCCESS,183530677482,,Android,T3
UPI72218541337894,2025-05-30 01:09:22,USR000308,saanvi47@ybl,Akash Chatterjee,963@apl,5411,461.44,INR,P2P,SUCCESS,248015778543,,Android,T3
UPI11518545923846,2025-07-06 14:55:16,USR000308,saanvi55@upi,Dhruv Pai,406@apl,5814,124.37,INR,P2P,SUCCESS,225011074737,,Android,T3
UPI86930884131580,2025-08-02 21:29:06,USR000308,saanvi40@ybl,HDFC Life Premium,221@ybl,6011,4013.03,INR,P2M,SUCCESS,604416493667,,Android,T3
UPI30901659940623,2025-04-03 10:30:18,USR000308,saanvi46@ybl,Amazon,325@ybl,5912,840.87,INR,P2M,SUCCESS,750051779153,,Android,T3
UPI75158438623294,2025-07-18 05:40:02,USR000308,saanvi41@okicici,Local Kirana,777@ybl,5912,86.84,INR,P2M,SUCCESS,445991820003,,Android,T3
UPI81560962796952,2025-11-13 09:53:31,USR000308,saanvi53@okstatebank,Nykaa,978@upi,6300,1470.82,INR,P2M,SUCCESS,719284690508,,Android,T3
UPI91717303117204,2025-12-05 12:01:05,USR000308,saanvi6@ibl,Amazon,574@okaxis,5814,174.08,INR,P2M,SUCCESS,668490836532,,Android,T3
UPI35632124264777,2025-03-24 22:29:05,USR000308,saanvi88@apl,BMTC,684@ybl,5311,48.24,INR,P2M,SUCCESS,201900705587,,Android,T3
UPI70245280455435,2025-02-21 21:22:56,USR000308,saanvi20@okhdfcbank,Reza Krishnan,831@okstatebank,5912,243.88,INR,P2P,SUCCESS,542505210999,,Android,T3
UPI58580064065504,2025-04-13 20:24:55,USR000308,saanvi19@ybl,IRCTC,848@okstatebank,6011,46070.71,INR,BillPay,PENDING,648576310571,,Android,T3
UPI98965162275789,2025-08-01 18:38:22,USR000308,saanvi85@okicici,Zerodha,713@ybl,5411,298.45,INR,BillPay,SUCCESS,704006750098,,Android,T3
UPI38125601633490,2025-01-19 09:45:07,USR000308,saanvi89@ybl,Farhan Murthy,796@okaxis,5814,235.11,INR,P2P,SUCCESS,583328928439,,Android,T3
UPI94019767313113,2025-11-25 14:04:08,USR000308,saanvi61@upi,Petrol Pump-HPCL,237@ybl,6011,48.19,INR,P2M,SUCCESS,391201430195,,Android,T3
UPI63890601753547,2025-03-17 06:15:02,USR000308,saanvi11@apl,BMTC,641@ybl,6300,61.02,INR,P2M,SUCCESS,354865731491,,Android,T3
UPI23973463603144,2025-06-01 14:45:03,USR000308,saanvi33@paytm,Apollo Pharmacy,509@okhdfcbank,5814,215.72,INR,P2M,SUCCESS,143191805461,,Android,T3
UPI75772244250881,2025-11-15 12:06:40,USR000308,saanvi74@apl,Croma,626@okicici,4111,400.28,INR,P2M,SUCCESS,533617238219,,Android,T3
UPI40897552762227,2025-11-30 22:33:24,USR000308,saanvi67@okstatebank,Trisha Agarwal,558@ibl,4814,194.8,INR,P2P,SUCCESS,653318258042,,Android,T3
UPI75305644376045,2025-10-13 17:03:51,USR000308,saanvi49@ybl,Petrol Pump-IOC,337@paytm,6011,749.6,INR,P2M,SUCCESS,611335867890,,Android,T3
UPI14390576535663,2025-12-06 18:50:14,USR000308,saanvi11@ibl,RedBus,212@ibl,5311,391.11,INR,P2M,SUCCESS,303160747833,,Android,T3
UPI89292369777178,2025-06-12 21:46:00,USR000308,saanvi99@okaxis,Local Kirana,926@ibl,6300,88.75,INR,P2M,SUCCESS,414919779870,,Android,T3
UPI32210487915938,2025-10-25 03:17:44,USR000308,saanvi54@upi,BSNL,373@okstatebank,5411,1244.76,INR,P2M,SUCCESS,131315109508,,Android,T3
UPI92060338443998,2025-01-02 17:16:47,USR000308,saanvi14@ybl,Ola,403@okhdfcbank,5812,264.76,INR,P2M,SUCCESS,211723698624,,Android,T3
UPI98615476288572,2025-04-13 20:27:07,USR000308,saanvi50@paytm,Dmart,609@okstatebank,5812,3602.2,INR,P2M,SUCCESS,694176939192,,Android,T3
UPI76384681065760,2025-09-04 22:38:46,USR000308,saanvi21@apl,Chandran Iyengar,167@okicici,5411,35.28,INR,P2P,SUCCESS,474749065036,,Android,T3
UPI59620618278534,2025-10-13 04:41:47,USR000308,saanvi94@okicici,Dhruv Khan,842@okhdfcbank,5812,355.63,INR,P2P,SUCCESS,333450306167,,Android,T3
UPI43334549748821,2025-06-09 20:36:23,USR000308,saanvi44@ybl,IRCTC,240@okstatebank,5814,318.28,INR,BillPay,SUCCESS,311436916695,,Android,T3
UPI70216100019439,2025-06-03 15:45:00,USR000308,saanvi47@okaxis,Selvi Shetty,965@okaxis,5311,1043.53,INR,P2P,SUCCESS,214017050105,,Android,T3
UPI63771444793352,2025-07-16 19:18:14,USR000073,velan41@apl,Saanvi Hegde,388@okicici,5912,1194.89,INR,P2P,SUCCESS,895315569018,,Android,T3
UPI63469561072734,2025-05-19 20:04:46,USR000073,velan72@okaxis,HDFC Life Premium,389@ibl,5732,482.12,INR,P2M,SUCCESS,767236226673,,Android,T3
UPI33189639914835,2025-06-04 06:36:01,USR000073,velan40@ibl,Ravi Pai,572@apl,4111,2460.98,INR,P2P,SUCCESS,361392148841,,Android,T3
UPI41316921319724,2025-12-29 11:14:10,USR000073,velan40@apl,Farhan Pandey,620@paytm,4814,58.36,INR,P2P,SUCCESS,414576467024,,Android,T3
UPI21291490135566,2025-07-09 15:34:19,USR000073,velan8@ibl,HP Gas,652@upi,6300,193904.49,INR,P2M,SUCCESS,138692073896,,Android,T3
UPI75100345691200,2025-05-19 20:30:36,USR000073,velan9@paytm,Zara Bansal,478@paytm,5311,402.76,INR,P2P,SUCCESS,814697880644,,Android,T3
UPI17512380364026,2025-02-28 20:20:36,USR000073,velan24@ybl,Flipkart,402@paytm,5311,1145.96,INR,P2M,SUCCESS,198440395763,,Android,T3
UPI43053294255301,2025-03-08 23:02:34,USR000073,velan69@ybl,BSE,515@paytm,5814,3853.5,INR,P2M,SUCCESS,813252191527,,Android,T3
UPI40937912103545,2025-11-15 22:35:31,USR000073,velan51@apl,Sanjana Nair,181@okaxis,6011,4318.09,INR,P2P,SUCCESS,590938596246,,Android,T3
UPI80075321610983,2025-12-09 13:07:56,USR000073,velan32@ibl,Flipkart,654@ybl,4814,118.67,INR,P2M,SUCCESS,934658840828,,Android,T3
